Data: 21/05/2026
Posizione,Progetto,Classe,Versione,Numero Smell
1852,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/spring/DomainRoutingEntityManagerFactory.java,5.0.0,0
1853,SYNCOPE,common/keymaster/client-api/src/main/java/org/apache/syncope/common/keymaster/client/api/DomainWatcher.java,5.0.0,0
1854,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/web/server/DoNothingIfCommittedServerRedirectStrategy.java,5.0.0,0
1855,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/Doughnut.java,5.0.0,0
1856,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/DoughnutAndPieChartData.java,5.0.0,0
1857,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/DoughnutChartOptions.java,5.0.0,0
1858,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/support/DropdownAwareJsonConverter.java,5.0.0,0
1859,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/support/DropdownFormType.java,5.0.0,0
1860,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/attrvalue/DropdownValueProvider.java,5.0.0,0
1861,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/api/DropdownValueProvider.java,5.0.0,0
1862,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/DummyInboundCorrelationRule.java,5.0.0,0
1863,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/DummyInboundCorrelationRuleConf.java,5.0.0,0
1864,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/DummyPushCorrelationRule.java,5.0.0,0
1865,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/DummyPushCorrelationRuleConf.java,5.0.0,0
1866,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/DuoMfaAuthModuleConf.java,5.0.0,0
1867,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/DuplicateException.java,5.0.0,0
1868,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/DynamicMenuStringResourceLoader.java,5.0.0,0
1869,SYNCOPE,ext/elasticsearch/client-elasticsearch/src/main/java/org/apache/syncope/ext/elasticsearch/client/ElasticsearchClientContext.java,5.0.0,0
1870,SYNCOPE,ext/elasticsearch/client-elasticsearch/src/main/java/org/apache/syncope/ext/elasticsearch/client/ElasticsearchIndexLoader.java,5.0.0,0
1871,SYNCOPE,ext/elasticsearch/persistence/src/main/java/org/apache/syncope/core/persistence/elasticsearch/ElasticsearchPersistenceContext.java,5.0.0,0
1872,SYNCOPE,ext/elasticsearch/client-elasticsearch/src/main/java/org/apache/syncope/ext/elasticsearch/client/ElasticsearchProperties.java,5.0.0,0
1873,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/attrvalue/EmailAddressValidator.java,5.0.0,0
1874,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/jexl/EmptyClassLoader.java,5.0.0,0
1875,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/Encryptor.java,5.0.0,0
1876,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/EncryptorManager.java,5.0.0,0
1877,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/EnduserAnonymousRestClient.java,5.0.0,0
1878,SYNCOPE,ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/saml2sp4ui/EnduserAssertionConsumerResource.java,5.0.0,0
1879,SYNCOPE,ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/EnduserCodeConsumerResource.java,5.0.0,0
1880,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/commons/EnduserConstants.java,5.0.0,0
1881,SYNCOPE,ext/oidcc4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/EnduserLogoutResource.java,5.0.0,0
1882,SYNCOPE,ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/resources/saml2sp4ui/EnduserLogoutResource.java,5.0.0,0
1883,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/EnduserProperties.java,5.0.0,0
1884,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/init/EntitlementAccessor.java,5.0.0,0
1885,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/EntityCacheDAO.java,5.0.0,0
1886,SYNCOPE,core/starter/src/main/java/org/apache/syncope/core/starter/actuate/EntityCacheEndpoint.java,5.0.0,0
1887,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/EntityCacheKey.java,5.0.0,0
1888,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/EntityFactory.java,5.0.0,0
1889,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/event/EntityLifecycleEvent.java,5.0.0,0
1890,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/EntityTO.java,5.0.0,0
1891,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/EntityTOUtils.java,5.0.0,0
1892,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/EntityValidationListener.java,5.0.0,0
1893,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/any/EntityWrapper.java,5.0.0,0
1894,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/ErrorTO.java,5.0.0,0
1895,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/events/EventCategory.java,5.0.0,0
1896,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/utils/ExceptionUtils2.java,5.0.0,0
1897,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Exec.java,5.0.0,0
1898,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/ExecMessageModal.java,5.0.0,0
1899,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/ExecQuery.java,5.0.0,0
1900,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/ExecSpecs.java,5.0.0,0
1901,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/ExecStatus.java,5.0.0,0
1902,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/ExecTO.java,5.0.0,0
1903,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/ExecutableService.java,5.0.0,0
1904,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/ExecutionRestClient.java,5.0.0,0
1905,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/ExecutorProperties.java,5.0.0,0
1906,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/ExternalResourceCheck.java,5.0.0,0
1907,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/ExternalResourceDAO.java,5.0.0,0
1908,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/ExternalResourceProvider.java,5.0.0,0
1909,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/ExternalResourceRepo.java,5.0.0,0
1910,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/ExternalResourceRepo.java,5.0.0,0
1911,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/ExternalResourceValidator.java,5.0.0,0
1912,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/annotations/ExtPage.java,5.0.0,0
1913,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/annotations/ExtWidget.java,5.0.0,0
1914,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/FilterConfigurationOption.java,5.0.0,0
1915,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/search/FilterConverter.java,5.0.0,0
1916,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/FIQLQuery.java,5.0.0,0
1917,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/FIQLQueryDAO.java,5.0.0,0
1918,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/FIQLQueryDataBinder.java,5.0.0,0
1919,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/FIQLQueryRepo.java,5.0.0,0
1920,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/FIQLQueryRepo.java,5.0.0,0
1921,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/FIQLQueryRepoExt.java,5.0.0,0
1922,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/FIQLQueryRepoExt.java,5.0.0,0
1923,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/FIQLQueryRepoExtImpl.java,5.0.0,0
1924,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/FIQLQueryRepoExtImpl.java,5.0.0,0
1925,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/FIQLQueryRestClient.java,5.0.0,0
1926,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/FIQLQueryServiceImpl.java,5.0.0,0
1927,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/FIQLQueryTO.java,5.0.0,0
1928,SYNCOPE,fit/core-reference/src/main/java-all/org/apache/syncope/fit/core/reference/flowable/FlowableConfiguration.java,5.0.0,0
1929,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/FlowableConsoleContext.java,5.0.0,0
1930,SYNCOPE,ext/flowable/client-enduser/src/main/java/org/apache/syncope/client/enduser/FlowableEnduserContext.java,5.0.0,0
1931,SYNCOPE,ext/flowable/common-lib/src/main/java/org/apache/syncope/common/lib/types/FlowableEntitlement.java,5.0.0,0
1932,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/FlowableLiquibaseEnvironmentPostProcessor.java,5.0.0,0
1933,SYNCOPE,ext/flowable/logic/src/main/java/org/apache/syncope/core/logic/init/FlowableLoader.java,5.0.0,0
1934,SYNCOPE,ext/flowable/logic/src/main/java/org/apache/syncope/core/logic/FlowableLogicContext.java,5.0.0,0
1935,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/pages/FlowableModelerPopupPage.java,5.0.0,0
1936,SYNCOPE,ext/flowable/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/FlowableRESTCXFContext.java,5.0.0,0
1937,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/impl/FlowableRuntimeUtils.java,5.0.0,0
1938,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/task/FlowableServiceTask.java,5.0.0,0
1939,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/FlowableWorkflowContext.java,5.0.0,0
1940,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/impl/FlowableWorkflowUtils.java,5.0.0,0
1941,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/form/FormProperty.java,5.0.0,0
1942,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/FormPropertyDef.java,5.0.0,0
1943,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/FormPropertyDefCheck.java,5.0.0,0
1944,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/FormPropertyDefTO.java,5.0.0,0
1945,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/FormPropertyDefValidator.java,5.0.0,0
1946,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/form/FormPropertyValue.java,5.0.0,0
1947,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/task/GenerateToken.java,5.0.0,0
1948,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/GoogleAppsPropagationActions.java,5.0.0,0
1949,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/wa/GoogleMfaAuthAccount.java,5.0.0,0
1950,SYNCOPE,core/am/logic/src/main/java/org/apache/syncope/core/logic/wa/GoogleMfaAuthAccountLogic.java,5.0.0,0
1951,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/wa/GoogleMfaAuthAccountServiceImpl.java,5.0.0,0
1952,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/GoogleMfaAuthModuleConf.java,5.0.0,0
1953,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/wa/GoogleMfaAuthToken.java,5.0.0,0
1954,SYNCOPE,core/am/logic/src/main/java/org/apache/syncope/core/logic/wa/GoogleMfaAuthTokenLogic.java,5.0.0,0
1955,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/wa/GoogleMfaAuthTokenServiceImpl.java,5.0.0,0
1956,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/GoogleOIDCAuthModuleConf.java,5.0.0,0
1957,SYNCOPE,fit/build-tools/src/main/java/org/apache/syncope/fit/buildtools/cxf/GreenMailService.java,5.0.0,0
1958,SYNCOPE,fit/build-tools/src/main/java/org/apache/syncope/fit/buildtools/GreenMailStartStopListener.java,5.0.0,0
1959,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/group/GRelationship.java,5.0.0,0
1960,SYNCOPE,core/spring/src/main/java/org/apache/syncope/core/spring/implementation/GroovySandbox.java,5.0.0,0
1961,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/clientapps/GroovyUsernameAttributeProviderConf.java,5.0.0,0
1962,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/Group.java,5.0.0,0
1963,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/GroupableRelatableTO.java,5.0.0,0
1964,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/GroupCheck.java,5.0.0,0
1965,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/GroupCompleteCondition.java,5.0.0,0
1966,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/request/GroupCR.java,5.0.0,0
1967,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/GroupDataBinder.java,5.0.0,0
1968,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/GroupFiqlSearchConditionBuilder.java,5.0.0,0
1969,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/layout/GroupForm.java,5.0.0,0
1970,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/layout/GroupFormLayoutInfo.java,5.0.0,0
1971,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/GroupLogicOp.java,5.0.0,0
1972,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/GroupPartialCondition.java,5.0.0,0
1973,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/GroupProperty.java,5.0.0,0
1974,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/GroupProvisioningManager.java,5.0.0,0
1975,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/GroupRepo.java,5.0.0,0
1976,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/GroupRepo.java,5.0.0,0
1977,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/GroupRepoExt.java,5.0.0,0
1978,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/GroupRepoExt.java,5.0.0,0
1979,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/GroupRestClient.java,5.0.0,0
1980,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/GroupRestClient.java,5.0.0,0
1981,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/GroupServiceImpl.java,5.0.0,0
1982,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/GroupTemplateWizardBuilder.java,5.0.0,0
1983,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/GroupTO.java,5.0.0,0
1984,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/group/GroupTypeExtension.java,5.0.0,0
1985,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/request/GroupUR.java,5.0.0,0
1986,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/GroupWizardBuilder.java,5.0.0,0
1987,SYNCOPE,core/workflow-api/src/main/java/org/apache/syncope/core/workflow/api/GroupWorkflowAdapter.java,5.0.0,0
1988,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/GroupWrapper.java,5.0.0,0
1989,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/GuardedStringDeserializer.java,5.0.0,0
1990,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/GuardedStringSerializer.java,5.0.0,0
1991,SYNCOPE,fit/build-tools/src/main/java/org/apache/syncope/fit/buildtools/H2StartStopListener.java,5.0.0,0
1992,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/HaveIBeenPwnedPasswordRuleConf.java,5.0.0,0
1993,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/HttpRequestAccessMapper.java,5.0.0,0
1994,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/policy/HttpRequestAccessPolicyConf.java,5.0.0,0
1995,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/HttpResourceStream.java,5.0.0,0
1996,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMAnyWizardBuilderAdditionalSteps.java,5.0.0,0
1997,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/init/IdMClassPathScanImplementationContributor.java,5.0.0,0
1998,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/IdMConsoleContext.java,5.0.0,0
1999,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMConstants.java,5.0.0,0
2000,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/types/IdMEntitlement.java,5.0.0,0
2001,SYNCOPE,core/idm/logic/src/main/java/org/apache/syncope/core/logic/init/IdMEntitlementLoader.java,5.0.0,0
2002,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/types/IdMImplementationType.java,5.0.0,0
2003,SYNCOPE,core/idm/logic/src/main/java/org/apache/syncope/core/logic/init/IdMImplementationTypeLoader.java,5.0.0,0
2004,SYNCOPE,core/idm/logic/src/main/java/org/apache/syncope/core/logic/IdMLogicContext.java,5.0.0,0
2005,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/annotations/IdMPage.java,5.0.0,0
2006,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMPolicyTabProvider.java,5.0.0,0
2007,SYNCOPE,core/idm/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/IdMRESTCXFContext.java,5.0.0,0
2008,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/commons/IdMStatusProvider.java,5.0.0,0
