ProjectName,ClassName,ReleaseID,LOC,numRevisions,numRevisionsFromBegin,numFixes,numFixesFromBegin,numAuthors,numAuthorsFromBegin,churn,churnFromBegin,maxLOCAdded,maxLOCAddedFromBegin,avgLOCAdded,avgLOCAddedFromBegin,avgChangeSet,avgChangeSetFromBegin,maxChangeSet,maxChangeSetFromBegin,age,weightedAge,numOps,avgTimeBetweenCommits,numSmells,isBuggy
SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/AbstractLogic.java,1,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0,false
SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/mapping/AbstractMappingPanel.java,1,437,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,19,false
SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractMembership.java,1,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0,false
SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AbstractModalPanel.java,1,80,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.0,0,false
SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/AbstractModalPanelBuilder.java,1,98,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0.0,3,false
SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AbstractMultiPanel.java,1,229,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,0.0,8,false
SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/pages/AbstractMustChangePassword.java,1,124,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,3,false
SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractNode.java,1,70,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0,false
SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/job/notification/AbstractNotificationJobDelegate.java,1,241,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,7,false
SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/AbstractOAuth20AuthModuleConf.java,1,112,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,0.0,1,false
